Date	Precipitation[mm]	Temperature[degC]	Temperature_Daylight[degC]	PAR[µmolm-2s-1]	Daylength[h]	PET[mm]
2015-11-09	0.02	14.6635416	14.6635416	104.081016	9.222141	1.670559
2015-11-10	0	14.4381252	14.4381252	82.036152	9.167027	1.68869
2015-11-11	0.54	12.9560418	12.9560418	78.994391	9.112547	1.430282
2015-11-12	0	10.9683334	10.9683334	104.429592	9.058729	1.208886
2015-11-13	0.06	11.0950002	11.0950002	107.083033	9.005604	1.167368
2015-11-14	0.02	7.2570834	7.2570834	122.287889	8.953203	0.75644
2015-11-15	4	10.8504168	10.8504168	18.593814	8.901559	1.129992
2015-11-16	0.3	11.125625	11.125625	129.696722	8.850702	1.200731
2015-11-17	1.32	12.3560418	12.3560418	67.381331	8.800668	1.313492
2015-11-18	0.3	12.5595694	12.5595694	56.585086	8.751489	1.351959
2015-11-19	3.28	10.3466666	10.3466666	101.074779	8.703199	1.218732
2015-11-20	0	6.5814152	6.5814152	63.824505	8.655835	0.742725
2015-11-21	0	3.6418752	3.6418752	105.237124	8.60943	0.312772
2015-11-22	0.28	1.3109164	1.3109164	115.393801	8.564022	0.117768
2015-11-23	0.06	-0.1589582	-0.1589582	67.819911	8.519646	0.044433
2015-11-24	0.04	1.1197916	1.1197916	100.828866	8.47634	0.056678
2015-11-25	0.14	2.8895834	2.8895834	56.719493	8.434138	0.250274
2015-11-26	0.14	2.6301668	2.6301668	54.150989	8.39308	0.250923
2015-11-27	0.02	0.8350832	0.8350832	90.348405	8.353201	0.0717
2015-11-28	0.84	1.0681252	1.0681252	31.765606	8.314539	0.11211
2015-11-29	1.4	6.506875	6.506875	39.497739	8.277129	0.523395
2015-11-30	2.76	7.2202082	7.2202082	59.979154	8.24101	0.695229
2015-12-01	0.46	7.18875	7.18875	71.562497	8.206217	0.672218
2015-12-02	0.04	8.8389584	8.8389584	66.113467	8.172785	0.865639
2015-12-03	0.02	5.7077084	5.7077084	103.529549	8.140751	0.51185
2015-12-04	0.02	5.8620834	5.8620834	29.813401	8.110147	0.577342
2015-12-05	0.02	4.5065416	4.5065416	94.753597	8.081009	0.496246
2015-12-06	0.04	7.1650832	7.1650832	102.933263	8.053369	0.719265
2015-12-07	0.02	9.1402082	9.1402082	19.382539	8.027258	0.884725
2015-12-08	0.02	3.7743752	3.7743752	78.771665	8.002707	0.634658
2015-12-09	0.6	5.0022918	5.0022918	50.049736	7.979746	0.543482
2015-12-10	0.04	2.4297918	2.4297918	94.019732	7.958401	0.214052
2015-12-11	0.16	3.9241668	3.9241668	25.858883	7.9387	0.319323
2015-12-12	0.06	4.8293668	4.8293668	96.114485	7.920667	0.461267
2015-12-13	0.18	4.4847808	4.4847808	40.147634	7.904325	0.492404
2015-12-14	0	0.5754584	0.5754584	27.493274	7.889695	0.158619
2015-12-15	0	4.875	4.875	50.850112	7.876797	0.451935
2015-12-16	0.08	7.1727084	7.1727084	67.541118	7.865647	0.651781
2015-12-17	0.08	10.9410416	10.9410416	31.89762	7.85626	1.028944
2015-12-18	2.02	10.499375	10.499375	45.770961	7.84865	0.982261
2015-12-19	0.06	7.3422916	7.3422916	72.877571	7.842827	0.865763
2015-12-20	0.04	7.7272916	7.7272916	75.475039	7.838799	0.846817
2015-12-21	1.22	9.342083	9.342083	45.960083	7.836572	0.879597
2015-12-22	0.28	10.9675	10.9675	32.019804	7.836151	1.031139
2015-12-23	0	8.2760418	8.2760418	46.446693	7.837536	0.910705
2015-12-24	0	6.4654998	6.4654998	82.911716	7.840726	0.76491
2015-12-25	0.04	9.1822916	9.1822916	67.259001	7.845718	0.914724
2015-12-26	0.02	12.031875	12.031875	89.683528	7.852505	1.072992
2015-12-27	0	8.8020836	8.8020836	71.966687	7.861081	0.88874
2015-12-28	0	9.1379166	9.1379166	47.24178	7.871434	0.871553
2015-12-29	0	4.8170416	4.8170416	61.225543	7.883551	0.571084
2015-12-30	0	2.3232086	2.3232086	75.402059	7.897418	0.301131
2015-12-31	1.78	0.281875	0.281875	72.196672	7.913018	0.1185
2016-01-01	0.02	2.2537082	2.2537082	59.280096	7.930332	0.152837
2016-01-02	0	-1.1808332	-1.1808332	43.910216	7.949338	0.019293
2016-01-03	0	-3.8074166	-3.8074166	90.07798	7.970015	0
2016-01-04	0.7	-3.878042	-3.878042	48.495888	7.992337	0
2016-01-05	0.22	-4.951375	-4.951375	51.766043	8.016278	0
2016-01-06	0	-6.311375	-6.311375	23.696946	8.041811	0
2016-01-07	0.24	-3.4089998	-3.4089998	69.085573	8.068907	0
2016-01-08	0.16	3.0902082	3.0902082	107.699714	8.097534	0.226401
2016-01-09	0	-1.4020832	-1.4020832	93.59159	8.127662	0
2016-01-10	1.88	2.6823334	2.6823334	63.221967	8.159258	0.2635
2016-01-11	5.6	3.55625	3.55625	40.137605	8.192287	0.299585
2016-01-12	0.08	4.3702084	4.3702084	73.968263	8.226717	0.31217
2016-01-13	0.36	2.8545416	2.8545416	48.781247	8.262511	0.194266
2016-01-14	0.6	1.76525	1.76525	97.670447	8.299634	0.105632
2016-01-15	0.04	1.1285834	1.1285834	80.484206	8.338049	0.079931
2016-01-16	0.02	-0.363	-0.363	71.564568	8.377721	0
2016-01-17	0.02	-1.5001248	-1.5001248	69.802567	8.418612	0
2016-01-18	0	-5.0852916	-5.0852916	108.813876	8.460686	0
2016-01-19	0	-6.8191228	-6.8191228	135.451445	8.503905	0
2016-01-20	0	-2.4722082	-2.4722082	73.060983	8.548232	0
2016-01-21	0	-4.911875	-4.911875	83.80566	8.593632	0
2016-01-22	0	-6.8788772	-6.8788772	142.550438	8.640067	0
2016-01-23	2.42	1.2850416	1.2850416	44.988003	8.6875	0.145647
2016-01-24	0.36	3.5375	3.5375	81.390196	8.735897	0.270349
2016-01-25	0.42	6.2347916	6.2347916	43.768655	8.785221	0.660251
2016-01-26	0.02	8.57125	8.57125	102.312925	8.835437	0.7757
2016-01-27	0.02	9.732941	9.732941	61.55903	8.886511	0.938164
2016-01-28	0.02	7.4612498	7.4612498	124.128225	8.938409	0.738976
2016-01-29	0.06	5.581125	5.581125	135.521108	8.991098	0.465099
2016-01-30	0.98	7.094375	7.094375	69.168614	9.044546	0.658591
2016-01-31	0.16	3.7645834	3.7645834	124.798338	9.098719	0.322135
2016-02-01	1.1	9.1652082	9.1652082	19.575728	9.153588	0.932294
2016-02-02	5.78	8.6660418	8.6660418	55.513939	9.209121	1.044119
2016-02-03	0.02	4.2339584	4.2339584	147.680118	9.26529	0.43866
2016-02-04	0	3.0383334	3.0383334	84.196674	9.322066	0.255195
2016-02-05	1.7	4.0795834	4.0795834	102.607439	9.379419	0.38263
2016-02-06	0	6.8181248	6.8181248	158.725461	9.437324	0.797857
2016-02-07	0	6.2287918	6.2287918	152.530677	9.495754	0.875477
2016-02-08	1.24	7.4108332	7.4108332	129.439506	9.554684	0.792602
2016-02-09	3.5	7.391875	7.391875	97.687149	9.614089	0.759343
2016-02-10	0	4.1154168	4.1154168	134.025555	9.673944	0.391109
2016-02-11	0	3.0281668	3.0281668	177.443721	9.734228	0.356822
2016-02-12	0	1.5181248	1.5181248	144.541134	9.794917	0.132885
2016-02-13	0.7	1.1609168	1.1609168	188.252405	9.855991	0.098797
2016-02-14	1.3	4.410625	4.410625	84.098245	9.917429	0.445542
2016-02-15	0.2	2.7331248	2.7331248	128.589433	9.979211	0.256998
2016-02-16	0	-0.5137082	-0.5137082	147.196246	10.041317	0
2016-02-17	0.88	-0.52475	-0.52475	102.836938	10.103731	0.00021
2016-02-18	0.34	1.624875	1.624875	181.491724	10.166433	0.163621
2016-02-19	0	1.3867082	1.3867082	195.135356	10.229408	0.099856
2016-02-20	0.02	3.4700418	3.4700418	60.80437	10.292639	0.314408
2016-02-21	3.28	10.0764584	10.0764584	25.462255	10.356111	1.186798
2016-02-22	11.8	7.658125	7.658125	30.000236	10.419808	0.964381
2016-02-23	0.36	3.5222916	3.5222916	161.227672	10.483717	0.349024
2016-02-24	0	2.3314166	2.3314166	236.078524	10.547824	0.23192
2016-02-25	0	0.7222084	0.7222084	265.122322	10.612116	0.025325
2016-02-26	0	-0.0025416	-0.0025416	244.939823	10.67658	0.049121
2016-02-27	0	0.2838332	0.2838332	236.790299	10.741205	0.020674
2016-02-28	0	0.7456666	0.7456666	208.362099	10.805979	0.114547
2016-02-29	0.58	0.364	0.364	139.083569	10.870891	0.070845
2016-03-01	0.1	0.4049166	0.4049166	180.920881	10.935932	0.024758
2016-03-02	1.18	4.081125	4.081125	117.88527	11.00109	0.479074
2016-03-03	0	2.2846248	2.2846248	194.473971	11.066357	0.297892
2016-03-04	0	2.828375	2.828375	257.623092	11.131723	0.312769
2016-03-05	0.26	5.6064586	5.6064586	194.780944	11.197179	0.657773
2016-03-06	0.84	3.7392084	3.7392084	205.157343	11.262718	0.460015
2016-03-07	0.1	2.1222084	2.1222084	261.281616	11.328331	0.240262
2016-03-08	0	1.2181408	1.2181408	285.371712	11.39401	0.126053
2016-03-09	0	2.1948748	2.1948748	340.24354	11.459748	0.263957
2016-03-10	0	3.685	3.685	93.83809	11.525537	0.34872
2016-03-11	0	2.8214584	2.8214584	104.47822	11.591372	0.351507
2016-03-12	0	2.3702082	2.3702082	110.091841	11.657244	0.258203
2016-03-13	0	1.77875	1.77875	163.628668	11.723149	0.18798
2016-03-14	0	3.4718334	3.4718334	296.272145	11.789078	0.194563
2016-03-15	1.9	3.6345834	3.6345834	155.978264	11.855027	0.403619
2016-03-16	0	4.4768098	4.4768098	297.293541	11.920988	0.448063
2016-03-17	0	3.6778748	3.6778748	405.163209	11.986957	0.472415
2016-03-18	0	3.8973332	3.8973332	328.767184	12.052928	0.507699
2016-03-19	0	5.2835416	5.2835416	157.324399	12.118894	0.694783
2016-03-20	0	5.6404166	5.6404166	148.6951	12.184851	0.699888
2016-03-21	1.58	6.1972916	6.1972916	238.635841	12.250792	0.841848
2016-03-22	0.1	5.7654166	5.7654166	228.950772	12.316711	0.734771
2016-03-23	1.28	5.25	5.25	175.090279	12.382605	0.631357
2016-03-24	0	5.2218748	5.2218748	278.6121	12.448466	0.631124
2016-03-25	1.76	6.52	6.52	187.562398	12.514289	0.881356
2016-03-26	0.04	8.1722916	8.1722916	255.327534	12.580069	1.10196
2016-03-27	0.04	7.2731668	7.2731668	332.851219	12.645799	1.155205
2016-03-28	0.24	8.3677498	8.3677498	327.60092	12.711474	1.284808
2016-03-29	0	8.1416666	8.1416666	394.836718	12.777088	1.169813
2016-03-30	2.82	8.1437502	8.1437502	212.628542	12.842635	1.191963
2016-03-31	7.92	6.0810416	6.0810416	79.236334	12.908108	0.886936
2016-04-01	3.94	6.353375	6.353375	349.866182	12.973501	0.873894
2016-04-02	0	7.3639164	7.3639164	442.986961	13.038807	1.202047
2016-04-03	0	11.6395834	11.6395834	487.882124	13.10402	1.992534
2016-04-04	0	13.5712542	13.5712542	402.651409	13.169132	2.463809
2016-04-05	0	14.1408334	14.1408334	436.832899	13.234136	2.228759
2016-04-06	0	11.7533334	11.7533334	429.609873	13.299024	1.87937
2016-04-07	0	8.8043752	8.8043752	280.085471	13.363789	1.508103
2016-04-08	0	7.7376666	7.7376666	454.032621	13.428422	1.19957
2016-04-09	0	6.7390832	6.7390832	414.208383	13.492914	1.254089
2016-04-10	0	5.9092916	5.9092916	390.00473	13.557257	1.261393
2016-04-11	0	7.4066666	7.4066666	232.412426	13.621442	1.185265
2016-04-12	0	11.0510416	11.0510416	397.615136	13.685458	1.911617
2016-04-13	6.1	11.2450002	11.2450002	376.331822	13.749296	1.845609
2016-04-14	0	8.7954168	8.7954168	332.635709	13.812945	1.470422
2016-04-15	1.38	8.9847918	8.9847918	295.348516	13.876394	1.636605
2016-04-16	0.8	10.8706248	10.8706248	230.496347	13.939632	1.871616
2016-04-17	3.38	7.5129166	7.5129166	295.63922	14.002647	1.430959
2016-04-18	0	7.86275	7.86275	456.595115	14.065427	1.239576
2016-04-19	0	8.4602084	8.4602084	410.046803	14.127958	1.433034
2016-04-20	0	6.9781252	6.9781252	497.655429	14.190227	1.199324
2016-04-21	0	8.5285	8.5285	619.947905	14.252221	1.383067
2016-04-22	0	8.4058334	8.4058334	595.628697	14.313924	1.33703
2016-04-23	0	5.4670834	5.4670834	304.814781	14.375321	0.960878
2016-04-24	0.14	3.6994582	3.6994582	536.08346	14.436398	0.649919
2016-04-25	0.4	5.2448334	5.2448334	558.203969	14.497137	0.68447
2016-04-26	0.56	5.7460414	5.7460414	525.170658	14.557521	0.80532
2016-04-27	2.76	4.6291666	4.6291666	419.573418	14.617533	0.711767
2016-04-28	0.12	5.6116252	5.6116252	552.216691	14.677154	0.963877
2016-04-29	0	6.7437916	6.7437916	497.636916	14.736367	1.326343
2016-04-30	0	10.946875	10.946875	530.20679	14.79515	1.836692
2016-05-01	0	10.7354166	10.7354166	522.864895	14.853485	2.001759
2016-05-02	0	11.1295834	11.1295834	617.102756	14.911349	2.082421
2016-05-03	0.16	9.8652084	9.8652084	527.920085	14.968722	1.904018
2016-05-04	0	9.4947916	9.4947916	421.031263	15.025581	1.585246
2016-05-05	0	12.6858334	12.6858334	564.809464	15.081904	2.04625
2016-05-06	0	14.6220832	14.6220832	674.414867	15.137666	2.951438
2016-05-07	0	15.958125	15.958125	685.399103	15.192843	3.230621
2016-05-08	0	15.8004168	15.8004168	654.525573	15.247411	3.212231
2016-05-09	0	17.3330794	17.3330794	672.571536	15.301344	3.386239
2016-05-10	0.08	16.4792036	16.4792036	664.498361	15.354615	3.475322
2016-05-11	0	15.2141668	15.2141668	655.302459	15.407197	3.504244
2016-05-12	0.48	15.8575044	15.8575044	618.441935	15.459064	3.539506
2016-05-13	0.08	15.6894916	15.6894916	613.155389	15.510187	3.350375
2016-05-14	0	10.6428958	10.6428958	586.862772	15.560538	2.072788
2016-05-15	0.84	10.9577082	10.9577082	522.537017	15.610087	1.52598
2016-05-16	0.08	11.4671874	11.4671874	553.497462	15.658804	1.62069
2016-05-17	0	11.0382084	11.0382084	376.415571	15.70666	1.932697
2016-05-18	0	13.7024998	13.7024998	485.370174	15.753624	2.714104
2016-05-19	0	13.815221	13.815221	542.347562	15.799665	2.956434
2016-05-20	0	17.1029584	17.1029584	429.336788	15.844753	3.184252
2016-05-21	0	17.7624998	17.7624998	494.215241	15.888854	3.59979
2016-05-22	0.58	20.38125	20.38125	698.819277	15.931938	4.436972
2016-05-23	16.56	17.51469	17.51469	349.261154	15.973974	3.67801
2016-05-24	0.08	13.3337408	13.3337408	163.686211	16.014928	2.798482
2016-05-25	0.02	13.2243752	13.2243752	267.880132	16.054769	2.851502
2016-05-26	0	15.4710418	15.4710418	381.808541	16.093464	3.183052
2016-05-27	0	13.4387502	13.4387502	359.924627	16.130984	3.241001
2016-05-28	0	18.550625	18.550625	561.617524	16.167294	3.773335
2016-05-29	0.34	20.5939584	20.5939584	518.850617	16.202365	4.246592
2016-05-30	0	19.2841666	19.2841666	515.935583	16.236166	4.18545
2016-05-31	0.52	18.7577082	18.7577082	609.906535	16.268665	4.040449
2016-06-01	2.9	17.1785414	17.1785414	221.948282	16.299834	3.768479
2016-06-02	0.12	17.8872918	17.8872918	469.764633	16.329643	3.802413
2016-06-03	0	18.8327082	18.8327082	472.36289	16.358063	4.001988
2016-06-04	0	19.6491666	19.6491666	588.367737	16.385067	4.283996
2016-06-05	0	20.62625	20.62625	679.554056	16.410627	4.395358
2016-06-06	0	20.2475	20.2475	691.346588	16.43472	4.303361
2016-06-07	0	19.5185418	19.5185418	719.59619	16.457319	4.340853
2016-06-08	0	19.1708332	19.1708332	675.445376	16.478402	4.130003
2016-06-09	0	16.06375	16.06375	399.536053	16.497946	3.399287
2016-06-10	0	16.2823408	16.2823408	720.543644	16.515931	3.506023
2016-06-11	0	17.09375	17.09375	416.682987	16.532337	3.462591
2016-06-12	0.92	16.5910942	16.5910942	452.087188	16.547148	3.701953
2016-06-13	21.4	15.8072918	15.8072918	413.68554	16.560346	3.52684
2016-06-14	1.02	18.141533	18.141533	553.971757	16.571918	3.533763
2016-06-15	0.42	16.7649998	16.7649998	449.568935	16.581851	3.440102
2016-06-16	0.38	16.2537502	16.2537502	398.803419	16.590134	3.396338
2016-06-17	11.62	15.870625	15.870625	355.952417	16.596759	3.416557
2016-06-18	0.2	16.5252082	16.5252082	621.703483	16.601717	3.588906
2016-06-19	0.74	16.114375	16.114375	541.333777	16.605005	3.364508
2016-06-20	0	17.8320834	17.8320834	547.189944	16.606619	3.567578
2016-06-21	0.12	19.6304168	19.6304168	488.57534	16.606557	4.135185
2016-06-22	0	21.5168748	21.5168748	420.536518	16.604821	4.61542
2016-06-23	0	24.8429168	24.8429168	742.8871	16.601413	5.530407
2016-06-24	0	25.2797916	25.2797916	750.493337	16.596337	6.035136
2016-06-25	14.48	22.04625	22.04625	530.649726	16.589601	5.27425
2016-06-26	0	18.9202084	18.9202084	545.624038	16.581212	3.973018
2016-06-27	0.06	18.5475002	18.5475002	581.577344	16.571181	3.863237
2016-06-28	0	18.4052082	18.4052082	515.81821	16.55952	4.013161
2016-06-29	0.2	20.1814586	20.1814586	605.776379	16.546244	4.360117
2016-06-30	0	18.9202084	18.9202084	531.730414	16.531366	4.361262
2016-07-01	0	21.7339584	21.7339584	606.198062	16.514906	4.802135
2016-07-02	0	17.5866668	17.5866668	369.504711	16.496881	4.002066
2016-07-03	0.04	15.77625	15.77625	650.868044	16.477312	3.425614
2016-07-04	0	17.5104166	17.5104166	506.180617	16.45622	3.724463
2016-07-05	0.12	18.6514762	18.6514762	538.79485	16.43363	4.2984
2016-07-06	0	16.88625	16.88625	551.40034	16.409563	3.482939
2016-07-07	0	17.4410868	17.4410868	602.887833	16.384047	3.52149
2016-07-08	0.28	21.4011806	21.4011806	543.819892	16.357108	4.461879
2016-07-09	0	18.7697766	18.7697766	622.032742	16.328773	4.311382
2016-07-10	0	20.4640624	20.4640624	673.223354	16.29907	5.227277
2016-07-11	0	25.9347186	25.9347186	584.517776	16.268029	5.566861
2016-07-12	0	21.1446346	21.1446346	428.282919	16.235678	4.592661
2016-07-13	16.4	16.9344204	16.9344204	410.047898	16.20205	3.758247
2016-07-14	1.9	15.3575	15.3575	283.428958	16.167173	3.225048
2016-07-15	0.02	14.755625	14.755625	286.260517	16.13108	3.214119
2016-07-16	0	17.6947916	17.6947916	463.071623	16.093802	3.719336
2016-07-17	5.68	20.231651	20.231651	316.199313	16.05537	4.164182
2016-07-18	0	20.34633	20.34633	518.931196	16.015817	4.241317
2016-07-19	0	21.9833332	21.9833332	649.502176	15.975175	4.575054
2016-07-20	0	23.59125	23.59125	705.824371	15.933475	5.00648
2016-07-21	0	21.5099256	21.5099256	278.383609	15.89075	4.603659
2016-07-22	1.68	23.5041666	23.5041666	635.42195	15.847031	5.031705
2016-07-23	0.16	21.8749998	21.8749998	521.732554	15.80235	4.980059
2016-07-24	0	23.941875	23.941875	612.546677	15.756739	5.013429
2016-07-25	0	24.3164582	24.3164582	555.729075	15.710227	5.089836
2016-07-26	18.76	22.2097916	22.2097916	536.602341	15.662846	4.804886
2016-07-27	2.2	21.4235416	21.4235416	479.782024	15.614626	4.598336
2016-07-28	8.7	21.09375	21.09375	506.10649	15.565597	4.493178
2016-07-29	1.08	20.7576774	20.7576774	525.039664	15.515788	4.395632
2016-07-30	0.04	19.7708334	19.7708334	420.075147	15.465228	4.383621
2016-07-31	2.5	19.0329164	19.0329164	407.762492	15.413945	4.010338
2016-08-01	0.06	17.3614584	17.3614584	489.894114	15.361967	3.57934
2016-08-02	2.98	15.8966668	15.8966668	217.487451	15.30932	3.332992
2016-08-03	0.94	19.0835414	19.0835414	113.647373	15.256032	3.695551
2016-08-04	2.36	19.1685416	19.1685416	378.058595	15.202128	4.193027
2016-08-05	5.8	18.1997918	18.1997918	371.933173	15.147632	3.727538
2016-08-06	0.3	17.6993752	17.6993752	459.341197	15.092571	3.600048
2016-08-07	0	20.178555	20.178555	622.422581	15.036966	3.909246
2016-08-08	0	21.8541664	21.8541664	573.476495	14.980842	4.423004
2016-08-09	0	17.5216666	17.5216666	364.622162	14.924221	3.360457
2016-08-10	6.8	12.4683334	12.4683334	413.914152	14.867125	2.656383
2016-08-11	0.28	13.7233332	13.7233332	408.256109	14.809574	2.534057
2016-08-12	0.78	16.6391666	16.6391666	96.776819	14.751589	3.031862
2016-08-13	0	21.6222918	21.6222918	568.707136	14.693191	4.167666
2016-08-14	0	18.5133336	18.5133336	376.077556	14.634396	3.609294
2016-08-15	0	17.8170834	17.8170834	284.261582	14.575226	3.197157
2016-08-16	0	17.9129166	17.9129166	420.410794	14.515696	3.236091
2016-08-17	0	13.5747918	13.5747918	317.94625	14.455824	2.693715
2016-08-18	0	16.7110418	16.7110418	586.411986	14.395626	3.167002
2016-08-19	0	19.8729166	19.8729166	506.140192	14.335119	3.615073
2016-08-20	1.06	20.7629168	20.7629168	375.955963	14.274317	3.878909
2016-08-21	0	18.2141666	18.2141666	482.924955	14.213236	3.356363
2016-08-22	0	19.8505548	19.8505548	412.842471	14.151889	3.443075
2016-08-23	0	21.3506252	21.3506252	423.013825	14.090289	3.95043
2016-08-24	0	22.4004164	22.4004164	558.203856	14.028451	4.203714
2016-08-25	0	23.3247916	23.3247916	568.582939	13.966386	4.412416
2016-08-26	0	24.4308334	24.4308334	567.44151	13.904105	4.620786
2016-08-27	0	24.67125	24.67125	545.257072	13.841622	4.49748
2016-08-28	4.86	25.0558334	25.0558334	521.173375	13.778946	4.736204
2016-08-29	0.02	21.02125	21.02125	409.290256	13.716088	3.831386
2016-08-30	0	16.666875	16.666875	516.763119	13.653058	3.12078
2016-08-31	0	17.679671	17.679671	538.631477	13.589866	3.280933
2016-09-01	0	20.0158334	20.0158334	337.260491	13.526521	3.668201
2016-09-02	0	20.3229166	20.3229166	471.502663	13.463032	3.655376
2016-09-03	0	22.0175002	22.0175002	408.272336	13.399407	3.870464
2016-09-04	1.86	18.7864584	18.7864584	208.33838	13.335655	3.465278
2016-09-05	0.26	17.0620832	17.0620832	196.516538	13.271784	3.05944
2016-09-06	0	17.2479166	17.2479166	350.113641	13.2078	3.036395
2016-09-07	0	18.11875	18.11875	478.954044	13.143711	3.243971
2016-09-08	0	20.952708	20.952708	481.821533	13.079524	3.832422
2016-09-09	0	21.3625002	21.3625002	355.607117	13.015246	3.937672
2016-09-10	0	21.1985418	21.1985418	429.047282	12.950883	3.867509
2016-09-11	0	22.1020834	22.1020834	400.586643	12.886441	3.95425
2016-09-12	0	22.9304164	22.9304164	448.036983	12.821927	4.240171
2016-09-13	0	23.420625	23.420625	441.928001	12.757346	4.207385
2016-09-14	0	22.6277086	22.6277086	419.172335	12.692703	4.124067
2016-09-15	0	20.6304168	20.6304168	443.692308	12.628006	3.730542
2016-09-16	0.56	18.1833334	18.1833334	319.487919	12.563258	3.311577
2016-09-17	10.58	16.1710418	16.1710418	61.271689	12.498465	2.681383
2016-09-18	0.08	15.418125	15.418125	191.232774	12.433633	2.630669
2016-09-19	0.18	14.2404168	14.2404168	103.543417	12.368766	2.286359
2016-09-20	0.02	12.7354168	12.7354168	258.345073	12.30387	2.200898
2016-09-21	0	14.0827082	14.0827082	244.48695	12.238949	2.234293
2016-09-22	0	14.0912498	14.0912498	299.344615	12.174009	2.367262
2016-09-23	0	15.8695834	15.8695834	322.981053	12.109055	2.618571
2016-09-24	0	15.0372916	15.0372916	310.59296	12.044091	2.461048
2016-09-25	0	14.6783334	14.6783334	376.850118	11.979124	2.538157
2016-09-26	0	14.4638816	14.4638816	288.707423	11.914157	2.466937
2016-09-27	0	15.6502082	15.6502082	252.002373	11.849197	2.526791
2016-09-28	0	17.4414584	17.4414584	286.042225	11.784249	2.746786
2016-09-29	0	20.2908334	20.2908334	332.670675	11.719317	3.08704
2016-09-30	0.1	14.1630916	14.1630916	144.765552	11.654409	2.68789
2016-10-01	2.76	13.0614582	13.0614582	111.229728	11.589528	2.097006
2016-10-02	0.1	13.5445832	13.5445832	275.836233	11.524683	2.052691
2016-10-03	0.2	11.7830208	11.7830208	132.86822	11.459877	1.610105
2016-10-04	0.68	11.9439582	11.9439582	217.031535	11.395119	1.678175
2016-10-05	0.2	8.3326862	8.3326862	236.470184	11.330414	1.192856
2016-10-06	2.2	9.3283334	9.3283334	45.287248	11.265769	1.283269
2016-10-07	0.54	9.6016668	9.6016668	108.899557	11.201191	1.322279
2016-10-08	0.64	8.4518748	8.4518748	142.590276	11.136689	1.145487
2016-10-09	0.2	7.296875	7.296875	155.765782	11.072269	0.984171
2016-10-10	0.5	7.2510416	7.2510416	253.096934	11.007939	0.94011
2016-10-11	2.22	7.1397916	7.1397916	109.672915	10.943709	0.870402
2016-10-12	0.9	6.8627082	6.8627082	86.45392	10.879586	0.870645
2016-10-13	0	7.3777084	7.3777084	91.585236	10.815581	0.939306
2016-10-14	0	8.8272916	8.8272916	189.404001	10.751703	1.139722
2016-10-15	0	10.8404166	10.8404166	152.132766	10.687961	1.488673
2016-10-16	0	12.4225	12.4225	206.117048	10.624367	1.682342
2016-10-17	0	11.208125	11.208125	184.805246	10.560932	1.619672
2016-10-18	12.82	12.1367236	12.1367236	176.17238	10.497667	1.604297
2016-10-19	1.76	9.6625	9.6625	160.635552	10.434585	1.204767
2016-10-20	3.2	7.5452084	7.5452084	142.67377	10.371698	0.89982
2016-10-21	4.36	6.845	6.845	107.046593	10.309019	0.664562
2016-10-22	2.32	5.8531252	5.8531252	113.786349	10.246562	0.69317
2016-10-23	0	4.5737498	4.5737498	115.139477	10.184343	0.681147
2016-10-24	6.36	6.9175	6.9175	53.848525	10.122376	0.912483
2016-10-25	2.16	8.9333334	8.9333334	37.176073	10.060677	1.034142
2016-10-26	0.02	7.6360418	7.6360418	54.214458	9.999262	0.865244
2016-10-27	0.24	9.4352082	9.4352082	87.217568	9.93815	1.090921
2016-10-28	0.14	10.6602084	10.6602084	47.534591	9.877357	1.361634
2016-10-29	0.02	10.0745966	10.0745966	116.134898	9.816903	1.201378
2016-10-30	0	8.0775	8.0775	84.152946	9.756808	1.005497
2016-10-31	0.02	8.7833334	8.7833334	80.731421	9.69709	1.075093
2016-11-01	0.44	8.7560416	8.7560416	165.079142	9.637773	1.133077
2016-11-02	0.66	6.970625	6.970625	154.614697	9.578877	0.776954
2016-11-03	0	5.0685416	5.0685416	172.463756	9.520425	0.482931
2016-11-04	0	5.651875	5.651875	112.512393	9.46244	0.588825
2016-11-05	5.84	7.1653244	7.1653244	64.696413	9.404948	0.782192
2016-11-06	0.02	5.5727084	5.5727084	116.709282	9.347973	0.564454
2016-11-07	7.64	3.8102084	3.8102084	102.607091	9.291541	0.342646
2016-11-08	0.36	2.614755	2.614755	99.237716	9.235679	0.211112
2016-11-09	0.04	1.7566564	1.7566564	95.329218	9.180415	0.143607
2016-11-10	2.5	1.98125	1.98125	55.693189	9.125777	0.188175
2016-11-11	0.04	1.3273494	1.3273494	42.935348	9.071795	0.137272
2016-11-12	0	0.1393748	0.1393748	71.053713	9.018498	0.03207
2016-11-13	0.02	-0.3959442	-0.3959442	155.45874	8.965918	0
2016-11-14	0	-0.9669582	-0.9669582	159.942973	8.914086	0
2016-11-15	2.4	2.7225002	2.7225002	13.37408	8.863035	0.212754
2016-11-16	1.54	7.60375	7.60375	15.220613	8.812796	0.72443
2016-11-17	0.02	10.2395836	10.2395836	84.28622	8.763405	1.045054
2016-11-18	2.16	9.8510418	9.8510418	96.485462	8.714896	1.082622
2016-11-19	0.4	5.549375	5.549375	68.323353	8.667302	0.607295
2016-11-20	0.06	7.63625	7.63625	108.169712	8.62066	0.728636
2016-11-21	0.06	8.6570834	8.6570834	104.320057	8.575005	0.977825
2016-11-22	0.06	8.6652084	8.6652084	89.485841	8.530374	0.924094
